uid,label,disaster_type,pre_image,post_image,xmin,ymin,xmax,ymax,area
1f5e3974-b4bb-474e-9378-5603831d156a,major-damage,flooding,hurricane-harvey_00000369_pre_disaster.png,hurricane-harvey_00000369_post_disaster.png,431,389,533,485,9792
f5746ed6-b820-4a01-b3cc-6db2217ea600,major-damage,wind,hurricane-michael_00000440_pre_disaster.png,hurricane-michael_00000440_post_disaster.png,0,867,75,961,7050
5d9f0ad3-af76-475d-a196-4df3e4b04b0c,major-damage,flooding,hurricane-harvey_00000419_pre_disaster.png,hurricane-harvey_00000419_post_disaster.png,63,717,118,767,2750
8923eb1c-4cbc-47a9-b720-21472ceafbb7,major-damage,flooding,hurricane-harvey_00000419_pre_disaster.png,hurricane-harvey_00000419_post_disaster.png,626,253,673,307,2538
3b0da1cc-088c-46fc-9b15-efb77be69bb0,major-damage,flooding,hurricane-harvey_00000391_pre_disaster.png,hurricane-harvey_00000391_post_disaster.png,163,290,215,326,1872
a071c852-a687-4f89-bd1e-e003d6e7c5ce,major-damage,wind,hurricane-matthew_00000126_pre_disaster.png,hurricane-matthew_00000126_post_disaster.png,487,281,521,335,1836
b9162183-c2db-463f-9f3c-3d6fde050c7b,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,464,424,556,453,2668
cd3a838e-9774-46f4-8d3e-495b8ddb3b39,major-damage,fire,santa-rosa-wildfire_00000103_pre_disaster.png,santa-rosa-wildfire_00000103_post_disaster.png,244,548,300,594,2576
c02d2581-0702-4a41-a512-c0d2a9c750db,major-damage,flooding,hurricane-harvey_00000168_pre_disaster.png,hurricane-harvey_00000168_post_disaster.png,128,908,193,962,3510
29724f54-f059-4219-916c-12649af01c5e,major-damage,flooding,hurricane-harvey_00000451_pre_disaster.png,hurricane-harvey_00000451_post_disaster.png,872,618,916,670,2288
b928b0f9-0e5f-433e-a4fc-78f1008ad98d,major-damage,flooding,hurricane-harvey_00000472_pre_disaster.png,hurricane-harvey_00000472_post_disaster.png,46,853,97,908,2805
448738d8-d885-4f34-83b8-66bf3a11e7fd,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,829,224,869,259,1400
468ec0ba-349d-4356-a8df-8dc0cdc1e3ca,major-damage,wind,hurricane-matthew_00000215_pre_disaster.png,hurricane-matthew_00000215_post_disaster.png,972,293,1016,335,1848
d61724da-f9df-421b-bba0-bde7f486e8a3,major-damage,flooding,hurricane-harvey_00000265_pre_disaster.png,hurricane-harvey_00000265_post_disaster.png,743,912,773,949,1110
1de50c5a-4082-4d3c-bbe6-3cddc5e55c78,major-damage,fire,socal-fire_00000387_pre_disaster.png,socal-fire_00000387_post_disaster.png,720,440,823,554,11742
c5507a58-a9b1-4d91-b9e9-17c5d346844a,major-damage,flooding,hurricane-harvey_00000500_pre_disaster.png,hurricane-harvey_00000500_post_disaster.png,460,868,522,933,4030
c34fc481-24ed-4f68-bcfb-26f4f5d22ad0,major-damage,volcano,guatemala-volcano_00000025_pre_disaster.png,guatemala-volcano_00000025_post_disaster.png,883,685,910,730,1215
104572b0-c8cc-4c56-88a3-1f82885ce120,major-damage,flooding,hurricane-harvey_00000387_pre_disaster.png,hurricane-harvey_00000387_post_disaster.png,72,129,113,184,2255
d6a2fbff-d3a7-43db-8af8-2f4a6e7a3d44,major-damage,wind,hurricane-matthew_00000065_pre_disaster.png,hurricane-matthew_00000065_post_disaster.png,166,755,226,797,2520
d9f56677-4b95-47bb-affd-29df1584c3b1,major-damage,flooding,hurricane-harvey_00000488_pre_disaster.png,hurricane-harvey_00000488_post_disaster.png,65,264,169,335,7384
60073305-e4f6-4f17-9847-3b2af5ae658d,major-damage,wind,hurricane-michael_00000248_pre_disaster.png,hurricane-michael_00000248_post_disaster.png,334,678,402,716,2584
96cc40ef-9637-4c5c-980b-35aa2fb0c36c,major-damage,flooding,hurricane-florence_00000259_pre_disaster.png,hurricane-florence_00000259_post_disaster.png,676,667,709,708,1353
bcc717ac-a5e2-4eab-8149-c2c751dacac0,major-damage,wind,hurricane-michael_00000451_pre_disaster.png,hurricane-michael_00000451_post_disaster.png,936,477,966,513,1080
55cd94f9-d704-4c45-96de-0c8d745e8866,major-damage,wind,hurricane-michael_00000451_pre_disaster.png,hurricane-michael_00000451_post_disaster.png,661,662,699,701,1482
4875bc01-f4f1-4e3d-bf5d-0742be715e7d,major-damage,wind,hurricane-michael_00000331_pre_disaster.png,hurricane-michael_00000331_post_disaster.png,293,351,365,392,2952
1c629b2d-ed9a-4f99-83f5-af94424e5c64,major-damage,flooding,hurricane-harvey_00000470_pre_disaster.png,hurricane-harvey_00000470_post_disaster.png,784,965,858,1022,4218
f210c0bf-5646-43cf-a96d-ac4cc696622c,major-damage,flooding,hurricane-harvey_00000354_pre_disaster.png,hurricane-harvey_00000354_post_disaster.png,417,961,492,1003,3150
b2a7d0c5-1cc5-4e34-8cbf-f1d38f5ca5f3,major-damage,flooding,hurricane-harvey_00000361_pre_disaster.png,hurricane-harvey_00000361_post_disaster.png,849,228,925,299,5396
872a03d0-4ebd-413d-9e9d-8cb5ebcfca3a,major-damage,flooding,hurricane-harvey_00000168_pre_disaster.png,hurricane-harvey_00000168_post_disaster.png,623,254,661,295,1558
f2020b81-12d9-4f1c-8a46-ad37d0f62243,major-damage,flooding,hurricane-harvey_00000336_pre_disaster.png,hurricane-harvey_00000336_post_disaster.png,148,474,211,538,4032
ac3996a6-0761-46a7-a2fd-a70c974d6dc7,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,926,82,987,151,4209
30c45370-7c9e-4c25-8931-e4ef449f8169,major-damage,flooding,hurricane-harvey_00000463_pre_disaster.png,hurricane-harvey_00000463_post_disaster.png,870,462,917,513,2397
542a9f75-84aa-4b24-b71e-9a0ebeeed813,major-damage,flooding,hurricane-harvey_00000426_pre_disaster.png,hurricane-harvey_00000426_post_disaster.png,879,287,938,350,3717
b7c3666a-bf55-4882-b642-453f0f3a4864,major-damage,flooding,hurricane-harvey_00000442_pre_disaster.png,hurricane-harvey_00000442_post_disaster.png,676,597,756,647,4000
d5b94d0d-d65e-43a9-adad-a87ae2e26fc4,major-damage,wind,hurricane-matthew_00000103_pre_disaster.png,hurricane-matthew_00000103_post_disaster.png,529,31,554,89,1450
3dfab3e3-ec39-4a53-ab7a-0bfdc15347bd,major-damage,wind,hurricane-matthew_00000355_pre_disaster.png,hurricane-matthew_00000355_post_disaster.png,673,201,704,239,1178
69c813ab-c0fd-4e74-bc55-1503509f254c,major-damage,wind,hurricane-michael_00000465_pre_disaster.png,hurricane-michael_00000465_post_disaster.png,836,128,877,160,1312
5d371201-1ef2-4d52-9a4b-265eb77484c6,major-damage,wind,hurricane-michael_00000180_pre_disaster.png,hurricane-michael_00000180_post_disaster.png,384,603,427,633,1290
144ebb2a-8a8e-40ae-ab25-9457594b87ad,major-damage,flooding,hurricane-harvey_00000147_pre_disaster.png,hurricane-harvey_00000147_post_disaster.png,575,508,607,547,1248
f169aaea-0d68-4c69-9883-8bf6e3eb62bd,major-damage,flooding,hurricane-harvey_00000463_pre_disaster.png,hurricane-harvey_00000463_post_disaster.png,249,725,297,799,3552
a354fe79-637a-4371-8c89-0c83259d6250,major-damage,flooding,hurricane-harvey_00000146_pre_disaster.png,hurricane-harvey_00000146_post_disaster.png,638,444,663,485,1025
6be1a574-f8d5-445e-98da-d1d95f0d498b,major-damage,flooding,hurricane-harvey_00000357_pre_disaster.png,hurricane-harvey_00000357_post_disaster.png,557,164,614,231,3819
ab444843-cdd7-4c51-a1ae-3c9b5dfe4562,major-damage,flooding,hurricane-harvey_00000434_pre_disaster.png,hurricane-harvey_00000434_post_disaster.png,917,446,951,509,2142
84d4f8eb-e556-43b9-ac07-22f254b98b02,major-damage,flooding,hurricane-florence_00000401_pre_disaster.png,hurricane-florence_00000401_post_disaster.png,211,277,238,317,1080
94d837bf-31a6-499b-8412-13155f12c1b0,major-damage,flooding,hurricane-harvey_00000500_pre_disaster.png,hurricane-harvey_00000500_post_disaster.png,497,51,550,127,4028
69e11cc1-c134-4cb7-b519-8a4dd35f186a,major-damage,flooding,hurricane-harvey_00000365_pre_disaster.png,hurricane-harvey_00000365_post_disaster.png,488,911,544,972,3416
00f660e1-c690-4563-9c5a-19566d5d3ce1,major-damage,flooding,hurricane-harvey_00000159_pre_disaster.png,hurricane-harvey_00000159_post_disaster.png,347,943,384,1015,2664
075b3094-dba1-472d-81e5-3d6d379ce94a,major-damage,tsunami,palu-tsunami_00000166_pre_disaster.png,palu-tsunami_00000166_post_disaster.png,145,651,567,771,50640
189bd7fa-03ae-4db9-9b29-03d07dba1182,major-damage,flooding,hurricane-harvey_00000089_pre_disaster.png,hurricane-harvey_00000089_post_disaster.png,579,351,614,394,1505
8886d015-e545-4726-835d-f8194d114d0e,major-damage,flooding,hurricane-harvey_00000477_pre_disaster.png,hurricane-harvey_00000477_post_disaster.png,398,277,468,333,3920
6e93e4ca-84b6-45c3-9f19-16aefa9efe08,major-damage,flooding,hurricane-florence_00000070_pre_disaster.png,hurricane-florence_00000070_post_disaster.png,165,910,204,941,1209
e415e4aa-6cbe-4dd8-a56d-51918cc4444f,major-damage,flooding,hurricane-florence_00000018_pre_disaster.png,hurricane-florence_00000018_post_disaster.png,614,116,658,159,1892
dedc8b26-10dd-45d3-ad23-795c6950843e,major-damage,flooding,hurricane-harvey_00000205_pre_disaster.png,hurricane-harvey_00000205_post_disaster.png,995,786,1022,848,1674
cdeb735e-7194-4c58-9f21-e687cde0d585,major-damage,wind,hurricane-michael_00000090_pre_disaster.png,hurricane-michael_00000090_post_disaster.png,258,826,298,874,1920
d2fbeb22-b3a5-4d30-b277-6695ceafddf8,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,424,71,458,113,1428
c7a7b22a-dd5b-4fed-8a7f-341c00daf9c0,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,492,549,554,588,2418
4db97035-94b1-4c79-8eed-135a1133f3f8,major-damage,earthquake,mexico-earthquake_00000085_pre_disaster.png,mexico-earthquake_00000085_post_disaster.png,809,662,910,743,8181
41b75395-28db-4384-822c-bc0b625e8c41,major-damage,flooding,hurricane-harvey_00000104_pre_disaster.png,hurricane-harvey_00000104_post_disaster.png,166,82,229,128,2898
f083dd54-e959-4628-b0a3-9db9ec55f784,major-damage,flooding,hurricane-harvey_00000142_pre_disaster.png,hurricane-harvey_00000142_post_disaster.png,886,964,917,1000,1116
a047379d-748f-4fe4-84dd-46c69b7e7130,major-damage,wind,hurricane-matthew_00000158_pre_disaster.png,hurricane-matthew_00000158_post_disaster.png,565,7,600,37,1050
5499d661-b630-40b4-9fd4-003029daf962,major-damage,wind,hurricane-michael_00000147_pre_disaster.png,hurricane-michael_00000147_post_disaster.png,153,382,200,429,2209
365c5dcd-8fcb-4c65-bd92-5b68f2539c15,major-damage,wind,hurricane-michael_00000246_pre_disaster.png,hurricane-michael_00000246_post_disaster.png,636,792,700,832,2560
499aaea5-f062-452e-90bf-7cbc56232d76,major-damage,flooding,hurricane-harvey_00000473_pre_disaster.png,hurricane-harvey_00000473_post_disaster.png,961,443,1002,491,1968
976b868e-178a-4f87-9a0e-ef82150c13f1,major-damage,fire,santa-rosa-wildfire_00000205_pre_disaster.png,santa-rosa-wildfire_00000205_post_disaster.png,416,730,529,862,14916
20abbbb1-cdf8-4bd9-8920-fedfa1c92043,major-damage,flooding,hurricane-harvey_00000474_pre_disaster.png,hurricane-harvey_00000474_post_disaster.png,280,266,331,320,2754
6392c661-a5e4-4172-ae27-b195e5fdccbe,major-damage,flooding,hurricane-harvey_00000104_pre_disaster.png,hurricane-harvey_00000104_post_disaster.png,456,389,494,433,1672
9c167d64-6e74-46a8-b207-ca7b587134f2,major-damage,wind,hurricane-matthew_00000030_pre_disaster.png,hurricane-matthew_00000030_post_disaster.png,820,211,887,276,4355
9a7b0719-5106-472b-8d87-60ed140b8286,major-damage,flooding,hurricane-florence_00000410_pre_disaster.png,hurricane-florence_00000410_post_disaster.png,197,146,272,204,4350
d419d9cd-caa8-430d-b989-8c4658cc93fb,major-damage,wind,hurricane-michael_00000060_pre_disaster.png,hurricane-michael_00000060_post_disaster.png,706,776,749,809,1419
5a612ed3-1185-405d-aca1-24feef146474,major-damage,wind,hurricane-michael_00000133_pre_disaster.png,hurricane-michael_00000133_post_disaster.png,504,751,532,792,1148
b6e43121-7667-4222-b459-8ecfdc0c374d,major-damage,flooding,hurricane-harvey_00000347_pre_disaster.png,hurricane-harvey_00000347_post_disaster.png,100,681,138,723,1596
34756646-e9ea-4ee8-957e-7a6a2b02883f,major-damage,flooding,hurricane-harvey_00000437_pre_disaster.png,hurricane-harvey_00000437_post_disaster.png,207,209,246,239,1170
8f77253b-0058-4b99-9e13-00fc7d76b617,major-damage,flooding,hurricane-florence_00000484_pre_disaster.png,hurricane-florence_00000484_post_disaster.png,842,892,875,925,1089
0a9b899b-f357-4d80-bcab-231cb509643f,major-damage,wind,hurricane-michael_00000152_pre_disaster.png,hurricane-michael_00000152_post_disaster.png,458,176,500,207,1302
1ab7b10b-911d-4cf6-8078-7badd2e9be48,major-damage,tsunami,palu-tsunami_00000189_pre_disaster.png,palu-tsunami_00000189_post_disaster.png,3,464,49,509,2070
6c74a2c3-5657-42c8-86a4-f0019b6c424d,major-damage,flooding,hurricane-harvey_00000500_pre_disaster.png,hurricane-harvey_00000500_post_disaster.png,237,717,291,777,3240
6ddd5887-21cc-4391-a94f-18b4bac54169,major-damage,wind,hurricane-michael_00000406_pre_disaster.png,hurricane-michael_00000406_post_disaster.png,648,969,723,1023,4050
40473619-9b3b-44d9-b5f6-eb9cf21e70b4,major-damage,wind,hurricane-michael_00000252_pre_disaster.png,hurricane-michael_00000252_post_disaster.png,344,982,378,1022,1360
de12bba1-94d0-48db-8020-2c275a434ec4,major-damage,flooding,hurricane-harvey_00000132_pre_disaster.png,hurricane-harvey_00000132_post_disaster.png,383,895,426,930,1505
3a6cc46c-588f-4ff5-977b-dccb6c62cf88,major-damage,flooding,hurricane-harvey_00000099_pre_disaster.png,hurricane-harvey_00000099_post_disaster.png,964,592,1010,658,3036
ad01488a-0297-4046-a02d-60dfa8e4b5cb,major-damage,wind,hurricane-michael_00000146_pre_disaster.png,hurricane-michael_00000146_post_disaster.png,0,309,46,363,2484
4c44bc26-55f4-430d-8522-a7f25444160e,major-damage,flooding,hurricane-harvey_00000434_pre_disaster.png,hurricane-harvey_00000434_post_disaster.png,480,699,499,754,1045
a8ba6410-bb2c-47f5-b38a-969467c903b2,major-damage,flooding,hurricane-harvey_00000356_pre_disaster.png,hurricane-harvey_00000356_post_disaster.png,936,0,950,77,1078
dbdd0bbc-5504-419a-971e-0c340857e03f,major-damage,flooding,hurricane-harvey_00000438_pre_disaster.png,hurricane-harvey_00000438_post_disaster.png,626,496,666,557,2440
5633f047-1164-4eea-b735-6af226108851,major-damage,flooding,hurricane-florence_00000494_pre_disaster.png,hurricane-florence_00000494_post_disaster.png,24,583,65,644,2501
3b5f00b8-8b4a-4569-8a8e-139c1ea23a8c,major-damage,flooding,hurricane-florence_00000189_pre_disaster.png,hurricane-florence_00000189_post_disaster.png,356,715,393,749,1258
1b6c55d3-9487-4010-877c-e2d34f90d737,major-damage,flooding,hurricane-harvey_00000429_pre_disaster.png,hurricane-harvey_00000429_post_disaster.png,516,348,570,413,3510
464fc026-e116-45d0-82e7-2d24290413d5,major-damage,flooding,hurricane-harvey_00000506_pre_disaster.png,hurricane-harvey_00000506_post_disaster.png,741,533,773,571,1216
0dd70576-520b-48fc-ac4e-7696c64bde70,major-damage,flooding,hurricane-harvey_00000361_pre_disaster.png,hurricane-harvey_00000361_post_disaster.png,89,880,133,945,2860
e4bf74c8-f919-4b1b-9954-24518c795598,major-damage,wind,hurricane-michael_00000210_pre_disaster.png,hurricane-michael_00000210_post_disaster.png,47,266,100,311,2385
d90b84f3-820b-4c4b-9574-3d14cd61ca8c,major-damage,flooding,hurricane-harvey_00000081_pre_disaster.png,hurricane-harvey_00000081_post_disaster.png,915,726,981,786,3960
e414f1ec-805d-403b-b5b3-1f7fbe9a60c5,major-damage,flooding,hurricane-harvey_00000438_pre_disaster.png,hurricane-harvey_00000438_post_disaster.png,640,35,698,77,2436
c4b8fa91-18f5-48b0-b7cb-d910a25991bb,major-damage,flooding,hurricane-harvey_00000088_pre_disaster.png,hurricane-harvey_00000088_post_disaster.png,813,0,850,32,1184
c2c45d7e-3491-412f-80fb-7d483cfec7f2,major-damage,flooding,hurricane-harvey_00000146_pre_disaster.png,hurricane-harvey_00000146_post_disaster.png,27,601,77,642,2050
befeb440-6171-4d71-ba5c-d508a47e3615,major-damage,flooding,hurricane-harvey_00000439_pre_disaster.png,hurricane-harvey_00000439_post_disaster.png,701,110,743,173,2646
f50ed659-a47d-47e6-bf98-0c326ead2e89,major-damage,flooding,hurricane-harvey_00000486_pre_disaster.png,hurricane-harvey_00000486_post_disaster.png,532,0,587,34,1870
8ed47de2-a484-4a42-9470-724f0663fdf6,major-damage,wind,hurricane-michael_00000219_pre_disaster.png,hurricane-michael_00000219_post_disaster.png,679,251,732,286,1855
925a3b53-e3c0-441b-b287-c0a492dce06e,major-damage,flooding,hurricane-florence_00000428_pre_disaster.png,hurricane-florence_00000428_post_disaster.png,934,844,976,886,1764
7d885ced-191c-4c41-bbee-0c154d4925c7,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,868,859,919,913,2754
c68974f9-d40f-45d9-823e-5e2f29736c43,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,487,367,516,413,1334
e260bf8b-a97a-452b-8819-b4eb7e928617,major-damage,flooding,hurricane-harvey_00000500_pre_disaster.png,hurricane-harvey_00000500_post_disaster.png,6,543,40,596,1802
4e74c048-8136-40a2-8bfb-ebd467d9e9d6,major-damage,wind,hurricane-matthew_00000104_pre_disaster.png,hurricane-matthew_00000104_post_disaster.png,159,393,202,447,2322
8cf56239-abb8-4dee-aa60-5c9a5c9581cd,major-damage,flooding,hurricane-harvey_00000333_pre_disaster.png,hurricane-harvey_00000333_post_disaster.png,928,85,997,154,4761
3364f564-0e14-41c9-b90c-20ea5eca6e1b,major-damage,flooding,hurricane-florence_00000382_pre_disaster.png,hurricane-florence_00000382_post_disaster.png,153,601,193,656,2200
7253c3b0-95b6-426e-830b-9e88caee4669,major-damage,wind,hurricane-michael_00000175_pre_disaster.png,hurricane-michael_00000175_post_disaster.png,766,84,909,136,7436
fbc16705-6323-4e19-8e47-03a0eca721e4,major-damage,wind,hurricane-michael_00000180_pre_disaster.png,hurricane-michael_00000180_post_disaster.png,240,701,282,747,1932
46432731-226d-4edd-a456-28a0ccdd9243,major-damage,flooding,hurricane-harvey_00000451_pre_disaster.png,hurricane-harvey_00000451_post_disaster.png,378,40,414,87,1692
62bbd2eb-98a0-4b11-8a37-718a58949ef3,major-damage,wind,hurricane-michael_00000034_pre_disaster.png,hurricane-michael_00000034_post_disaster.png,84,972,151,1022,3350
564a8307-93f2-4615-81e4-5b0088aff299,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,783,810,812,850,1160
48fdb5b1-3155-4037-b838-ef53bb53ff01,major-damage,wind,hurricane-michael_00000085_pre_disaster.png,hurricane-michael_00000085_post_disaster.png,723,987,762,1022,1365
13070b60-77cc-4d39-be6c-8e3207b55e91,major-damage,flooding,hurricane-harvey_00000159_pre_disaster.png,hurricane-harvey_00000159_post_disaster.png,496,659,558,707,2976
2d9ce092-1e78-41f3-9057-e0344829d494,major-damage,flooding,hurricane-harvey_00000099_pre_disaster.png,hurricane-harvey_00000099_post_disaster.png,148,704,186,757,2014
005b819b-c8a9-4079-b628-96df0d389171,major-damage,flooding,hurricane-harvey_00000502_pre_disaster.png,hurricane-harvey_00000502_post_disaster.png,277,403,307,442,1170
cbf031e0-6aa8-44ca-8e4a-97f183ddeba2,major-damage,flooding,hurricane-harvey_00000154_pre_disaster.png,hurricane-harvey_00000154_post_disaster.png,233,109,327,165,5264
9854442b-dcf3-4b53-8aea-30d3abf30cab,major-damage,flooding,hurricane-harvey_00000426_pre_disaster.png,hurricane-harvey_00000426_post_disaster.png,913,743,988,816,5475
3138917f-5fa0-4c95-9dcf-bd157fa8580a,major-damage,wind,hurricane-michael_00000283_pre_disaster.png,hurricane-michael_00000283_post_disaster.png,382,907,433,935,1428
